AgentName,Role,Episode,StepCount,Reward,AttackAttempts,AttackSuccesses,DefendAttempts,DefendSuccesses,DodgeAttempts,EndTime,Duration,IsDead
Player 1,Defender,37172,0,-50.00,0,0,0,0,0,502.68,0.00,False
Player 1,Defender,37176,0,-50.00,0,0,0,0,0,502.98,0.00,False
Player 1,Defender,37178,146,46.22,10,1,42,0,73,503.10,2.92,False
Player 1,Defender,37184,0,-50.00,0,0,0,0,0,503.16,0.00,False
Player 1,Defender,37188,0,-50.00,0,0,0,0,0,503.16,0.00,False
Player 1,Defender,37190,204,89.11,17,1,51,0,103,503.22,4.08,False
Player 1,Defender,37194,210,112.89,14,1,64,0,3,503.38,4.20,False
Player 1,Defender,37200,0,-50.00,0,0,0,0,0,503.40,0.00,False
Player 1,Defender,37204,0,-50.00,0,0,0,0,0,503.62,0.00,False
Player 1,Defender,37206,243,136.47,20,1,64,0,10,503.66,4.86,False
Player 1,Defender,37210,157,58.14,13,1,43,0,80,503.68,3.14,False
Player 1,Defender,37214,349,252.65,22,2,102,0,6,503.98,6.98,False
Player 1,Defender,37220,0,-50.00,0,0,0,0,0,503.98,0.00,False
Player 1,Defender,37224,0,-50.00,0,0,0,0,0,504.04,0.00,False
Player 1,Defender,37226,180,81.87,18,0,62,0,41,504.96,3.60,False
Player 1,Defender,37230,175,70.40,19,1,47,0,85,505.12,3.50,False
Player 1,Defender,37236,0,-50.00,0,0,0,0,0,505.14,0.00,False
Player 1,Defender,37238,221,126.05,16,0,49,0,41,505.30,4.42,False
Player 1,Defender,37244,0,-50.00,0,0,0,0,0,505.38,0.00,False
Player 1,Defender,37248,0,-50.00,0,0,0,0,0,505.40,0.00,False
Player 1,Defender,37250,184,160.07,11,0,26,0,38,505.52,3.68,False
Player 1,Defender,37256,0,-50.00,0,0,0,0,0,505.56,0.00,False
Player 1,Defender,37260,0,-50.00,0,0,0,0,0,505.68,0.00,False
Player 1,Defender,37262,173,77.18,10,0,49,0,51,505.80,3.46,False
Player 1,Defender,37266,210,178.82,14,0,20,0,99,505.90,4.20,False
Player 1,Defender,37272,0,-50.00,0,0,0,0,0,505.92,0.00,False
Player 1,Defender,37274,164,78.36,17,0,44,0,39,505.96,3.28,False
Player 1,Defender,37278,291,149.19,15,2,64,0,119,506.06,5.82,False
Player 1,Defender,37282,148,67.34,17,0,41,0,44,506.12,2.96,False
Player 1,Defender,37288,0,-50.00,0,0,0,0,0,506.24,0.00,False
Player 1,Defender,37292,0,-50.00,0,0,0,0,0,506.30,0.00,False
Player 1,Defender,37294,177,82.34,15,0,49,0,52,506.52,3.54,False
Player 1,Defender,37302,0,-50.00,0,0,0,0,0,506.62,0.00,False
Player 1,Defender,37304,216,177.35,11,1,34,0,73,506.74,4.32,False
Player 1,Defender,37310,0,-50.00,0,0,0,0,0,506.86,0.00,False
Player 1,Defender,37314,0,-50.00,0,0,0,0,0,506.92,0.00,False
Player 1,Defender,37318,0,-50.00,0,0,0,0,0,507.00,0.00,False
Player 1,Defender,37320,258,123.58,28,1,70,0,3,507.04,5.16,False
Player 1,Defender,37326,0,-50.00,0,0,0,0,0,507.12,0.00,False
Player 1,Defender,37330,0,-50.00,0,0,0,0,0,507.26,0.00,False
Player 1,Defender,37332,0,-49.50,0,0,0,0,0,507.26,0.00,False
Player 1,Defender,37338,0,-50.00,0,0,0,0,0,507.26,0.00,False
Player 1,Defender,37340,355,207.31,19,2,83,0,144,507.28,7.10,False
Player 1,Defender,37346,0,-50.00,0,0,0,0,0,507.40,0.00,False
Player 1,Defender,37350,0,-50.00,0,0,0,0,0,507.52,0.00,False
Player 1,Defender,37352,204,172.41,10,0,24,0,29,507.74,4.08,False
Player 1,Defender,37358,0,-50.00,0,0,0,0,0,508.06,0.00,False
Player 1,Defender,37362,0,-50.00,0,0,0,0,0,508.10,0.00,False
Player 1,Defender,37366,0,-50.00,0,0,0,0,0,508.10,0.00,False
Player 1,Defender,37368,204,88.31,17,1,81,0,61,508.12,4.08,False
Player 1,Defender,37374,0,-50.00,0,0,0,0,0,508.32,0.00,False
Player 1,Defender,37378,0,-50.00,0,0,0,0,0,508.36,0.00,False
Player 1,Defender,37382,0,-50.00,0,0,0,0,0,508.44,0.00,False
Player 1,Defender,37386,0,-50.00,0,0,0,0,0,508.54,0.00,False
Player 1,Defender,37390,0,-50.00,0,0,0,0,0,508.60,0.00,False
Player 1,Defender,37394,0,-50.00,0,0,0,0,0,508.70,0.00,False
Player 1,Defender,37398,0,-50.00,0,0,0,0,0,508.70,0.00,False
Player 1,Defender,37402,0,-50.00,0,0,0,0,0,508.86,0.00,False
Player 1,Defender,37404,148,60.65,19,1,29,0,17,509.20,2.96,False
Player 1,Defender,37410,0,-50.00,0,0,0,0,0,509.22,0.00,False
Player 1,Defender,37414,0,-50.00,0,0,0,0,0,509.30,0.00,False
Player 1,Defender,37416,323,177.75,27,1,85,0,47,509.62,6.46,False
Player 1,Defender,37420,191,165.13,11,0,18,0,142,509.62,3.82,False
Player 1,Defender,37426,0,-50.00,0,0,0,0,0,509.64,0.00,False
Player 1,Defender,37430,0,-50.00,0,0,0,0,0,509.70,0.00,False
Player 1,Defender,37434,0,-50.00,0,0,0,0,0,509.88,0.00,False
Player 1,Defender,37438,0,-50.00,0,0,0,0,0,509.96,0.00,False
Player 1,Defender,37442,0,-50.00,0,0,0,0,0,510.10,0.00,False
Player 1,Defender,37444,178,78.47,13,1,55,0,60,510.42,3.56,False
Player 1,Defender,37448,419,213.59,25,2,213,0,97,510.52,8.38,False
Player 1,Defender,37452,225,190.20,9,1,34,0,107,510.56,4.50,False
Player 1,Defender,37456,262,135.20,21,1,53,0,72,510.62,5.24,False
Player 1,Defender,37462,0,-50.00,0,0,0,0,0,510.64,0.00,False
Player 1,Defender,37464,449,232.52,27,3,88,1,20,510.66,8.98,False
Player 1,Defender,37470,437,287.91,31,1,88,0,49,510.72,8.74,False
Player 1,Defender,37476,0,-50.00,0,0,0,0,0,510.84,0.00,False
Player 1,Defender,37478,245,201.83,13,1,38,0,129,510.86,4.90,False
Player 1,Defender,37484,0,-50.00,0,0,0,0,0,511.12,0.00,False
Player 1,Defender,37486,196,96.37,21,0,45,0,39,511.18,3.92,False
Player 1,Defender,37490,210,106.54,13,1,53,0,1,511.20,4.20,False
Player 1,Defender,37496,0,-50.00,0,0,0,0,0,511.24,0.00,False
Player 1,Defender,37498,207,96.49,26,0,46,0,32,511.26,4.14,False
Player 1,Defender,37502,1222,664.37,92,8,557,3,18,511.38,24.44,False
Player 1,Defender,37508,0,-50.00,0,0,0,0,0,511.44,0.00,False
Player 1,Defender,37510,154,65.19,13,1,37,0,56,511.52,3.08,False
Player 1,Defender,37516,0,-50.00,0,0,0,0,0,511.52,0.00,False
Player 1,Defender,37518,3000,1816.77,145,4,1996,1,406,511.64,60.00,False
Player 1,Defender,37520,3000,1832.29,183,19,845,3,83,511.64,60.00,False
Player 1,Defender,37522,313,191.55,22,1,61,0,2,511.66,6.26,False
Player 1,Defender,37526,160,61.24,14,1,39,0,20,511.74,3.20,False
Player 1,Defender,37530,214,95.53,16,1,57,0,2,511.80,4.28,False
Player 1,Defender,37536,0,-50.00,0,0,0,0,0,511.90,0.00,False
Player 1,Defender,37540,0,-50.00,0,0,0,0,0,512.10,0.00,False
Player 1,Defender,37544,0,-50.00,0,0,0,0,0,512.14,0.00,False
Player 1,Defender,37546,3001,1786.14,216,18,702,4,83,512.26,60.02,False
Player 1,Defender,37548,250,147.21,25,1,59,0,7,512.40,5.00,False
Player 1,Defender,37552,226,120.53,22,1,55,0,15,512.62,4.52,False
Player 1,Defender,37556,227,191.59,11,1,46,0,105,512.66,4.54,False
Player 1,Defender,37560,233,107.63,11,1,59,0,50,512.72,4.66,False
Player 1,Defender,37564,172,68.36,13,1,40,0,96,512.74,3.44,False
Player 1,Defender,37570,0,-50.00,0,0,0,0,0,512.86,0.00,False
Player 1,Defender,37574,0,-50.00,0,0,0,0,0,512.88,0.00,False
Player 1,Defender,37578,0,-50.00,0,0,0,0,0,512.88,0.00,False
Player 1,Defender,37582,0,-50.00,0,0,0,0,0,512.96,0.00,False
Player 1,Defender,37586,0,-50.00,0,0,0,0,0,512.98,0.00,False
Player 1,Defender,37590,0,-50.00,0,0,0,0,0,512.98,0.00,False
Player 1,Defender,37592,165,71.75,8,0,43,0,56,513.26,3.30,False
Player 1,Defender,37598,0,-50.00,0,0,0,0,0,513.26,0.00,False
Player 1,Defender,37600,182,65.34,14,1,51,0,103,513.34,3.64,False
Player 1,Defender,37606,0,-50.00,0,0,0,0,0,513.48,0.00,False
Player 1,Defender,37610,0,-50.00,0,0,0,0,0,513.50,0.00,False
Player 1,Defender,37614,0,-50.00,0,0,0,0,0,513.56,0.00,False
Player 1,Defender,37618,0,-50.00,0,0,0,0,0,513.58,0.00,False
Player 1,Defender,37622,0,-50.00,0,0,0,0,0,513.60,0.00,False
Player 1,Defender,37626,0,-50.00,0,0,0,0,0,513.66,0.00,False
Player 1,Defender,37630,0,-50.00,0,0,0,0,0,513.68,0.00,False
Player 1,Defender,37632,250,150.77,18,1,66,0,93,513.70,5.00,False
Player 1,Defender,37638,0,-50.00,0,0,0,0,0,513.70,0.00,False
Player 1,Defender,37640,225,121.07,15,1,60,0,11,513.72,4.50,False
Player 1,Defender,37644,2740,1548.14,149,16,1358,10,63,513.78,54.80,True
Player 1,Defender,37646,1538,913.10,98,7,378,2,22,513.84,30.76,False
Player 1,Defender,37650,1206,738.52,65,6,461,3,164,514.30,24.12,False
Player 1,Defender,37656,0,-50.00,0,0,0,0,0,514.30,0.00,False
Player 1,Defender,37660,0,-50.00,0,0,0,0,0,514.40,0.00,False
Player 1,Defender,37664,0,-50.00,0,0,0,0,0,514.56,0.00,False
Player 1,Defender,37670,0,-50.00,0,0,0,0,0,514.68,0.00,False
Player 1,Defender,37674,0,-50.00,0,0,0,0,0,514.92,0.00,False
Player 1,Defender,37678,0,-50.00,0,0,0,0,0,514.96,0.00,False
Player 1,Defender,37680,172,58.40,6,1,47,0,97,514.96,3.44,False
Player 1,Defender,37686,0,-50.00,0,0,0,0,0,514.96,0.00,False
Player 1,Defender,37690,0,-50.00,0,0,0,0,0,515.18,0.00,False
Player 1,Defender,37694,0,-50.00,0,0,0,0,0,515.30,0.00,False
Player 1,Defender,37698,0,-50.00,0,0,0,0,0,515.32,0.00,False
Player 1,Defender,37700,235,97.23,10,1,61,0,130,515.34,4.70,False
Player 1,Defender,37708,0,-50.00,0,0,0,0,0,515.38,0.00,False
Player 1,Defender,37712,0,-50.00,0,0,0,0,0,515.66,0.00,False
Player 1,Defender,37714,141,63.63,7,1,41,0,7,515.68,2.82,False
Player 1,Defender,37718,234,104.73,15,1,44,0,1,515.80,4.68,False
Player 1,Defender,37724,0,-50.00,0,0,0,0,0,515.86,0.00,False
Player 1,Defender,37726,188,162.50,12,1,24,0,33,516.16,3.76,False
Player 1,Defender,37732,0,-50.00,0,0,0,0,0,516.24,0.00,False
Player 1,Defender,37734,167,69.36,13,1,43,0,82,516.32,3.34,False
Player 1,Defender,37738,133,53.34,17,0,23,0,33,516.32,2.66,False
Player 1,Defender,37744,0,-50.00,0,0,0,0,0,516.52,0.00,False
Player 1,Defender,37746,225,130.37,15,1,58,1,3,516.60,4.50,False
Player 1,Defender,37752,0,-50.00,0,0,0,0,0,516.64,0.00,False
Player 1,Defender,37758,0,-50.00,0,0,0,0,0,516.86,0.00,False
Player 1,Defender,37760,237,120.70,16,1,47,0,46,516.88,4.74,False
Player 1,Defender,37764,172,80.37,12,1,53,0,50,516.94,3.44,False
Player 1,Defender,37768,205,97.81,31,1,48,0,27,516.98,4.10,False
Player 1,Defender,37772,3001,1860.18,216,16,660,4,206,517.18,60.02,False
Player 1,Defender,37776,0,-50.00,0,0,0,0,0,517.22,0.00,False
Player 1,Defender,37778,3001,1426.29,156,7,1076,4,901,517.24,60.02,False
Player 1,Defender,37780,228,187.55,13,1,36,0,90,517.28,4.56,False
Player 1,Defender,37784,203,90.53,21,0,49,0,19,517.32,4.06,False
Player 1,Defender,37790,0,-50.00,0,0,0,0,0,517.40,0.00,False
Player 1,Defender,37792,319,147.79,27,2,123,1,15,517.62,6.38,False
Player 1,Defender,37798,0,-50.00,0,0,0,0,0,517.62,0.00,False
Player 1,Defender,37802,0,-50.00,0,0,0,0,0,517.64,0.00,False
Player 1,Defender,37806,0,-50.00,0,0,0,0,0,517.92,0.00,False
Player 1,Defender,37808,210,176.13,11,1,23,0,62,517.92,4.20,False
Player 1,Defender,37814,0,-50.00,0,0,0,0,0,517.92,0.00,False
Player 1,Defender,37818,0,-50.00,0,0,0,0,0,518.02,0.00,False
Player 1,Defender,37820,260,148.93,21,1,59,0,30,518.08,5.20,False
Player 1,Defender,37826,0,-50.00,0,0,0,0,0,518.20,0.00,False
Player 1,Defender,37828,167,97.59,14,1,39,0,12,518.30,3.34,False
Player 1,Defender,37834,0,-50.00,0,0,0,0,0,518.34,0.00,False
Player 1,Defender,37838,0,-50.00,0,0,0,0,0,518.40,0.00,False
Player 1,Defender,37842,0,-50.00,0,0,0,0,0,518.48,0.00,False
Player 1,Defender,37844,211,102.83,21,1,45,0,8,518.52,4.22,False
Player 1,Defender,37848,186,85.13,19,0,48,0,46,518.68,3.72,False
Player 1,Defender,37854,0,-50.00,0,0,0,0,0,518.72,0.00,False
Player 1,Defender,37858,0,-50.00,0,0,0,0,0,518.84,0.00,False
Player 1,Defender,37860,256,230.53,19,1,77,0,96,518.90,5.12,False
Player 1,Defender,37866,0,-50.00,0,0,0,0,0,519.00,0.00,False
Player 1,Defender,37870,0,-50.00,0,0,0,0,0,519.10,0.00,False
Player 1,Defender,37874,0,-50.00,0,0,0,0,0,519.38,0.00,False
Player 1,Defender,37878,0,-50.00,0,0,0,0,0,519.42,0.00,False
Player 1,Defender,37882,0,-50.00,0,0,0,0,0,519.46,0.00,False
Player 1,Defender,37886,0,-50.00,0,0,0,0,0,519.52,0.00,False
Player 1,Defender,37890,0,-50.00,0,0,0,0,0,519.54,0.00,False
Player 1,Defender,37894,0,-50.00,0,0,0,0,0,519.66,0.00,False
Player 1,Defender,37898,0,-50.00,0,0,0,0,0,519.86,0.00,False
Player 1,Defender,37900,1062,622.89,66,6,452,2,14,519.90,21.24,False
Player 1,Defender,37906,0,-50.00,0,0,0,0,0,520.02,0.00,False
Player 1,Defender,37910,0,-50.00,0,0,0,0,0,520.06,0.00,False
Player 1,Defender,37914,0,-50.00,0,0,0,0,0,520.38,0.00,False
Player 1,Defender,37918,0,-50.00,0,0,0,0,0,520.38,0.00,False
Player 1,Defender,37922,0,-50.00,0,0,0,0,0,520.54,0.00,False
Player 1,Defender,37924,167,71.46,17,1,54,0,36,520.56,3.34,False
Player 1,Defender,37928,122,40.01,9,1,24,0,24,520.64,2.44,False
Player 1,Defender,37932,195,87.85,20,1,48,0,59,520.76,3.90,False
Player 1,Defender,37938,0,-50.00,0,0,0,0,0,520.82,0.00,False
Player 1,Defender,37940,3001,1800.94,222,16,618,4,72,521.26,60.02,False
Player 1,Defender,37942,251,123.73,19,1,68,0,51,521.26,5.02,False
Player 1,Defender,37948,0,-50.00,0,0,0,0,0,521.56,0.00,False
Player 1,Defender,37952,0,-50.00,0,0,0,0,0,521.76,0.00,False
Player 1,Defender,37956,0,-50.00,0,0,0,0,0,521.78,0.00,False
Player 1,Defender,37958,193,165.51,18,1,15,0,64,521.94,3.86,False
Player 1,Defender,37962,174,86.85,19,1,37,0,96,522.32,3.48,False
Player 1,Defender,37966,333,201.17,35,2,76,0,29,522.52,6.66,False
Player 1,Defender,37972,0,-50.00,0,0,0,0,0,522.52,0.00,False
Player 1,Defender,37974,1719,846.23,143,9,597,5,59,522.54,34.38,False
Player 1,Defender,37976,177,93.01,9,1,51,1,1,522.54,3.54,False
Player 1,Defender,37980,275,251.64,34,1,77,0,13,522.74,5.50,False
Player 1,Defender,37986,0,-50.00,0,0,0,0,0,522.92,0.00,False
Player 1,Defender,37990,0,-50.00,0,0,0,0,0,522.92,0.00,False
Player 1,Defender,37994,0,-50.00,0,0,0,0,0,523.00,0.00,False
Player 1,Defender,37998,0,-50.00,0,0,0,0,0,523.06,0.00,False
Player 1,Defender,38002,0,-50.00,0,0,0,0,0,523.08,0.00,False
Player 1,Defender,38004,188,75.79,15,1,36,0,108,523.22,3.76,False
Player 1,Defender,38008,192,83.59,22,1,38,0,5,523.26,3.84,False
Player 1,Defender,38014,0,-50.00,0,0,0,0,0,523.46,0.00,False
Player 1,Defender,38016,207,94.59,10,0,50,1,72,523.68,4.14,False
Player 1,Defender,38020,1638,735.95,102,10,1012,8,49,523.70,32.76,True
Player 1,Defender,38024,0,-50.00,0,0,0,0,0,523.70,0.00,False
Player 1,Defender,38028,0,-50.00,0,0,0,0,0,523.72,0.00,False
Player 1,Defender,38032,0,-50.00,0,0,0,0,0,523.82,0.00,False
Player 1,Defender,38034,167,61.00,20,1,37,0,85,523.88,3.34,False
Player 1,Defender,38040,0,-50.00,0,0,0,0,0,524.00,0.00,False
Player 1,Defender,38042,424,217.75,40,2,70,1,93,524.14,8.48,False
Player 1,Defender,38048,0,-50.00,0,0,0,0,0,524.20,0.00,False
Player 1,Defender,38052,0,-50.00,0,0,0,0,0,524.20,0.00,False
Player 1,Defender,38054,236,123.41,23,1,60,0,10,524.24,4.72,False
Player 1,Defender,38058,222,132.21,16,1,60,0,4,524.30,4.44,False
Player 1,Defender,38064,0,-50.00,0,0,0,0,0,524.44,0.00,False
Player 1,Defender,38068,0,-50.00,0,0,0,0,0,524.60,0.00,False
Player 1,Defender,38070,376,258.84,33,2,132,1,50,524.70,7.52,False
Player 1,Defender,38076,0,-50.00,0,0,0,0,0,525.02,0.00,False
Player 1,Defender,38082,0,-50.00,0,0,0,0,0,525.28,0.00,False
Player 1,Defender,38084,232,114.30,20,1,53,0,111,525.46,4.64,False
Player 1,Defender,38088,264,144.02,25,1,48,0,130,525.66,5.28,False
Player 1,Defender,38094,0,-50.00,0,0,0,0,0,525.70,0.00,False
Player 1,Defender,38098,0,-50.00,0,0,0,0,0,525.76,0.00,False
Player 1,Defender,38100,371,203.35,21,2,107,0,41,525.76,7.42,False
Player 1,Defender,38106,0,-50.00,0,0,0,0,0,525.92,0.00,False
Player 1,Defender,38110,0,-50.00,0,0,0,0,0,526.10,0.00,False
Player 1,Defender,38114,168,68.74,25,1,28,0,23,526.36,3.36,False
Player 1,Defender,38120,0,-50.00,0,0,0,0,0,526.38,0.00,False
Player 1,Defender,38124,0,-50.00,0,0,0,0,0,526.44,0.00,False
Player 1,Defender,38128,0,-50.00,0,0,0,0,0,526.72,0.00,False
Player 1,Defender,38130,212,177.82,20,0,19,0,63,526.78,4.24,False
Player 1,Defender,38134,227,191.19,20,1,31,0,33,526.86,4.54,False
Player 1,Defender,38138,256,142.05,19,1,61,0,110,526.90,5.12,False
Player 1,Defender,38144,0,-50.00,0,0,0,0,0,526.96,0.00,False
Player 1,Defender,38146,203,91.11,19,1,40,0,64,526.98,4.06,False
Player 1,Defender,38152,0,-50.00,0,0,0,0,0,527.22,0.00,False
Player 1,Defender,38156,0,-50.00,0,0,0,0,0,527.28,0.00,False
Player 1,Defender,38160,0,-50.00,0,0,0,0,0,527.44,0.00,False
Player 1,Defender,38162,192,164.28,17,1,17,0,139,527.52,3.84,False
Player 1,Defender,38168,0,-50.00,0,0,0,0,0,527.70,0.00,False
Player 1,Defender,38170,156,48.49,13,1,43,0,87,527.72,3.12,False
Player 1,Defender,38176,0,-50.00,0,0,0,0,0,528.02,0.00,False
Player 1,Defender,38180,0,-50.00,0,0,0,0,0,528.12,0.00,False
Player 1,Defender,38184,0,-50.00,0,0,0,0,0,528.12,0.00,False
Player 1,Defender,38188,0,-50.00,0,0,0,0,0,528.28,0.00,False
Player 1,Defender,38192,0,-50.00,0,0,0,0,0,528.36,0.00,False
Player 1,Defender,38194,940,634.23,76,6,163,0,126,528.44,18.80,False
Player 1,Defender,38200,0,-50.00,0,0,0,0,0,528.44,0.00,False
Player 1,Defender,38204,0,-50.00,0,0,0,0,0,528.58,0.00,False
Player 1,Defender,38208,0,-50.00,0,0,0,0,0,528.70,0.00,False
Player 1,Defender,38210,1944,1264.18,120,11,524,2,135,528.72,38.88,False
Player 1,Defender,38214,221,190.68,12,0,25,0,51,528.72,4.42,False
Player 1,Defender,38220,0,-50.00,0,0,0,0,0,528.74,0.00,False
Player 1,Defender,38224,0,-50.00,0,0,0,0,0,528.80,0.00,False
Player 1,Defender,38228,0,-50.00,0,0,0,0,0,528.80,0.00,False
Player 1,Defender,38234,0,-50.00,0,0,0,0,0,529.70,0.00,False
Player 1,Defender,38238,0,-50.00,0,0,0,0,0,529.72,0.00,False
Player 1,Defender,38242,875,527.90,59,6,395,3,50,529.76,17.50,False
Player 1,Defender,38246,209,89.06,15,1,42,0,121,530.10,4.18,False
Player 1,Defender,38254,0,-50.00,0,0,0,0,0,530.48,0.00,False
Player 1,Defender,38258,0,-50.00,0,0,0,0,0,530.70,0.00,False
Player 1,Defender,38260,204,177.06,22,1,25,0,53,530.94,4.08,False
Player 1,Defender,38264,228,131.87,22,1,49,0,1,530.94,4.56,False
Player 1,Defender,38270,0,-50.00,0,0,0,0,0,531.00,0.00,False
Player 1,Defender,38272,150,68.03,13,0,29,0,81,531.12,3.00,False
Player 1,Defender,38278,0,-50.00,0,0,0,0,0,531.26,0.00,False
Player 1,Defender,38280,192,86.42,22,1,37,0,1,531.28,3.84,False
Player 1,Defender,38286,0,-50.00,0,0,0,0,0,531.42,0.00,False
Player 1,Defender,38288,298,166.12,24,1,78,0,75,531.66,5.96,False
Player 1,Defender,38294,0,-50.00,0,0,0,0,0,531.66,0.00,False
Player 1,Defender,38296,223,104.89,19,1,42,0,52,531.68,4.46,False
Player 1,Defender,38300,163,80.02,17,1,29,0,26,531.70,3.26,False
Player 1,Defender,38304,305,135.89,37,2,53,0,140,531.86,6.10,False
Player 1,Defender,38310,0,-50.00,0,0,0,0,0,531.86,0.00,False
Player 1,Defender,38312,3000,1510.92,224,6,1278,3,945,531.96,60.00,False
Player 1,Defender,38316,0,-50.00,0,0,0,0,0,532.08,0.00,False
Player 1,Defender,38318,222,104.28,28,1,41,0,46,532.14,4.44,False
Player 1,Defender,38324,0,-50.00,0,0,0,0,0,532.36,0.00,False
Player 1,Defender,38326,296,159.43,26,1,50,0,82,532.36,5.92,False
Player 1,Defender,38330,192,77.89,15,1,38,0,1,532.64,3.84,False
Player 1,Defender,38336,0,-50.00,0,0,0,0,0,532.66,0.00,False
Player 1,Defender,38338,198,90.77,20,1,39,0,102,532.70,3.96,False
Player 1,Defender,38342,221,190.75,19,1,29,0,47,532.86,4.42,False
Player 1,Defender,38348,0,-50.00,0,0,0,0,0,532.88,0.00,False
Player 1,Defender,38352,0,-50.00,0,0,0,0,0,533.20,0.00,False
Player 1,Defender,38356,0,-50.00,0,0,0,0,0,533.26,0.00,False
Player 1,Defender,38358,180,64.12,18,1,40,0,98,533.32,3.60,False
Player 1,Defender,38364,0,-50.00,0,0,0,0,0,533.68,0.00,False
Player 1,Defender,38368,0,-50.00,0,0,0,0,0,533.80,0.00,False
Player 1,Defender,38372,0,-50.00,0,0,0,0,0,533.82,0.00,False
Player 1,Defender,38374,360,227.07,28,2,48,0,44,533.92,7.20,False
Player 1,Defender,38380,0,-50.00,0,0,0,0,0,534.12,0.00,False
Player 1,Defender,38384,0,-50.00,0,0,0,0,0,534.18,0.00,False
Player 1,Defender,38386,309,149.42,34,1,61,0,54,534.20,6.18,False
Player 1,Defender,38392,0,-50.00,0,0,0,0,0,534.24,0.00,False
Player 1,Defender,38396,0,-50.00,0,0,0,0,0,534.28,0.00,False
Player 1,Defender,38398,182,77.37,24,1,45,0,35,534.34,3.64,False
Player 1,Defender,38404,0,-50.00,0,0,0,0,0,534.34,0.00,False
Player 1,Defender,38408,0,-50.00,0,0,0,0,0,534.44,0.00,False
Player 1,Defender,38412,0,-50.00,0,0,0,0,0,534.70,0.00,False
Player 1,Defender,38416,0,-50.00,0,0,0,0,0,534.72,0.00,False
Player 1,Defender,38418,0,-49.50,0,0,0,0,0,534.72,0.00,False
Player 1,Defender,38424,0,-50.00,0,0,0,0,0,534.98,0.00,False
Player 1,Defender,38426,3000,1828.96,297,16,564,4,106,535.02,60.00,False
Player 1,Defender,38430,0,-50.00,0,0,0,0,0,535.08,0.00,False
Player 1,Defender,38434,0,-50.00,0,0,0,0,0,535.10,0.00,False
Player 1,Defender,38438,0,-50.00,0,0,0,0,0,535.16,0.00,False
Player 1,Defender,38442,0,-50.00,0,0,0,0,0,535.18,0.00,False
Player 1,Defender,38446,0,-50.00,0,0,0,0,0,535.26,0.00,False
Player 1,Defender,38448,220,190.25,14,0,22,0,23,535.34,4.40,False
Player 1,Defender,38452,223,105.21,14,1,58,0,59,535.72,4.46,False
Player 1,Defender,38456,236,187.93,15,1,24,0,70,535.84,4.72,False
Player 1,Defender,38462,0,-50.00,0,0,0,0,0,535.94,0.00,False
Player 1,Defender,38464,655,399.87,62,3,304,0,23,536.02,13.10,False
Player 1,Defender,38470,0,-50.00,0,0,0,0,0,536.32,0.00,False
Player 1,Defender,38474,0,-50.00,0,0,0,0,0,536.48,0.00,False
Player 1,Defender,38478,0,-50.00,0,0,0,0,0,536.50,0.00,False
Player 1,Defender,38482,0,-50.00,0,0,0,0,0,536.84,0.00,False
Player 1,Defender,38484,160,72.53,16,0,38,0,33,536.88,3.20,False
Player 1,Defender,38488,158,71.55,9,1,25,0,99,536.98,3.16,False
Player 1,Defender,38494,0,-50.00,0,0,0,0,0,536.98,0.00,False
Player 1,Defender,38496,227,177.02,18,1,20,0,21,537.24,4.54,False
Player 1,Defender,38502,148,69.33,8,0,31,0,11,537.30,2.96,False
Player 1,Defender,38508,0,-50.00,0,0,0,0,0,537.58,0.00,False
Player 1,Defender,38512,0,-50.00,0,0,0,0,0,537.66,0.00,False
Player 1,Defender,38516,0,-50.00,0,0,0,0,0,537.96,0.00,False
Player 1,Defender,38518,811,391.98,59,5,334,2,106,537.98,16.22,False
Player 1,Defender,38524,0,-50.00,0,0,0,0,0,538.22,0.00,False
Player 1,Defender,38526,218,108.55,19,1,38,0,26,538.48,4.36,False
Player 1,Defender,38532,0,-50.00,0,0,0,0,0,538.52,0.00,False
Player 1,Defender,38534,303,246.96,16,1,40,0,52,538.70,6.06,False
Player 1,Defender,38540,0,-50.00,0,0,0,0,0,538.80,0.00,False
Player 1,Defender,38544,0,-50.00,0,0,0,0,0,538.80,0.00,False
Player 1,Defender,38548,0,-50.00,0,0,0,0,0,538.80,0.00,False
Player 1,Defender,38552,0,-50.00,0,0,0,0,0,538.96,0.00,False
Player 1,Defender,38554,204,106.58,14,1,38,0,118,539.18,4.08,False
Player 1,Defender,38560,0,-50.00,0,0,0,0,0,539.48,0.00,False
Player 1,Defender,38564,0,-50.00,0,0,0,0,0,539.52,0.00,False
Player 1,Defender,38566,499,323.96,33,3,89,0,67,539.68,9.98,False
Player 1,Defender,38572,0,-50.00,0,0,0,0,0,539.76,0.00,False
Player 1,Defender,38574,3001,1908.08,209,17,544,0,89,539.92,60.02,False
Player 1,Defender,38576,173,101.46,15,1,31,0,24,539.94,3.46,False
Player 1,Defender,38582,0,-50.00,0,0,0,0,0,539.96,0.00,False
Player 1,Defender,38586,0,-50.00,0,0,0,0,0,540.02,0.00,False
Player 1,Defender,38588,2994,1846.12,280,18,507,4,179,540.04,59.88,True
Player 1,Defender,38592,0,-50.00,0,0,0,0,0,540.14,0.00,False
Player 1,Defender,38594,182,108.90,17,1,38,0,1,540.14,3.64,False
Player 1,Defender,38600,0,-50.00,0,0,0,0,0,540.16,0.00,False
